17,18,7,15,18,17,12,7,18,16,9,12,17,5,8,18,12,15,20,19,20,14,7,14,12,22,22,22,11,21,8,8,23,20,16,17,14,22,23,22,25,18,17,16,11,15,7,15,13,13,13,11,10,9,9,14,12,12,15,13,10,8,4,6,10,8,5,16,3,0,15,10,13,11,17,6,11,22,13,20,9,6,23,20,19,14,8,15,5,11,10,18,20,16,20,21,22,18,14,9
18,20,14,18,20,20,19,15,23,22,20,19,23,18,19,19,16,22,19,17,16,11,15,19,13,15,19,23,20,18,19,13,22,22,25,23,23,17,19,13,17,13,18,15,17,24,16,12,17,15,20,18,14,17,19,6,19,6,4,4,6,9,12,13,13,8,11,23,15,15,0,7,10,7,5,12,9,11,23,11,10,13,11,6,7,4,12,9,16,21,11,11,8,9,8,6,11,10,7,14
17,18,11,15,17,16,13,9,21,17,16,14,21,13,13,15,10,17,17,15,14,8,10,18,7,16,19,22,15,16,15,9,21,20,22,20,19,17,18,14,17,11,14,11,15,21,12,14,17,16,19,17,13,15,16,10,17,8,10,7,4,4,7,6,13,6,8,20,11,10,7,0,12,8,10,7,4,15,20,16,9,11,15,11,9,5,8,7,12,18,11,15,14,13,13,12,13,9,5,12
17,21,11,18,22,22,20,16,21,22,17,19,18,16,18,22,19,22,20,20,22,16,15,15,17,19,20,23,19,23,15,12,23,22,19,22,21,21,24,20,23,20,21,20,14,17,13,7,9,6,12,12,9,10,13,4,14,6,6,7,9,11,11,14,5,8,8,20,11,13,10,12,0,5,10,11,14,17,18,11,5,8,19,14,15,12,11,15,12,15,4,6,10,4,14,14,18,18,14,9
18,21,11,18,22,21,18,14,22,22,17,18,20,15,17,21,16,21,21,20,20,14,13,17,14,19,21,24,18,22,15,12,24,23,21,23,21,21,23,19,22,17,20,18,15,20,13,11,13,11,15,14,11,11,14,6,16,6,6,4,4,6,8,10,8,4,6,22,10,11,7,8,5,0,10,9,11,17,20,14,3,7,17,12,13,9,10,13,12,17,5,10,12,8,14,13,17,15,11,11
15,19,14,16,19,19,19,16,21,21,20,18,21,19,20,17,16,21,16,15,15,11,16,18,15,11,15,20,20,17,19,12,19,20,23,21,22,14,17,11,15,14,17,15,16,22,16,10,15,14,20,17,13,17,19,6,17,6,5,7,9,12,14,15,14,11,13,22,17,17,5,10,10,10,0,13,11,8,22,7,12,15,9,6,8,8,12,9,17,20,12,9,5,7,5,5,9,11,10,13
13,14,5,11,15,14,10,6,16,14,10,10,15,7,8,14,9,13,16,14,16,10,5,12,8,17,18,18,10,17,9,4,19,16,16,15,13,17,19,17,20,14,13,12,9,15,6,12,12,12,14,11,8,10,10,11,11,9,12,11,8,6,5,4,10,7,5,15,6,6,12,7,11,9,13,0,7,17,13,16,9,8,19,15,14,11,3,10,6,11,9,15,16,13,16,16,17,14,11,7
15,15,11,12,14,13,10,7,19,14,15,11,20,12,11,12,7,14,15,12,11,5,9,17,4,14,17,19,14,13,14,7,18,17,21,17,16,14,15,13,15,8,10,8,14,21,11,15,17,17,20,17,13,16,16,12,16,9,12,10,7,7,8,6,15,9,10,18,12,11,9,4,14,11,11,7,0,14,19,16,12,13,14,11,9,7,7,5,12,17,13,17,15,14,13,13,12,8,5,12
15,17,18,15,17,18,20,19,21,20,23,19,23,22,22,15,17,21,13,12,12,11,18,19,16,5,12,18,22,13,22,15,15,18,25,21,23,9,12,6,9,12,16,14,19,25,19,14,20,20,24,21,18,23,24,13,20,12,13,14,15,17,19,19,20,17,19,23,22,22,11,15,17,17,8,17,14,0,25,9,18,21,7,9,9,13,15,10,21,23,19,15,9,14,4,8,5,11,12,17
12,13,9,13,15,16,14,14,9,13,6,11,6,9,11,18,17,11,17,18,23,19,11,7,19,23,19,15,8,23,6,12,18,14,4,10,7,21,24,25,27,24,18,20,6,5,8,16,12,15,10,8,10,11,8,20,6,18,22,22,20,19,16,16,15,19,15,6,12,13,23,20,18,20,22,13,19,25,0,22,18,15,29,27,26,23,12,21,9,4,16,21,24,20,25,27,26,25,23,10
14,19,16,17,20,22,22,21,20,23,22,21,19,22,23,20,21,23,16,17,19,16,19,17,20,12,14,19,22,20,20,16,18,20,22,22,23,15,19,14,18,19,21,20,17,21,18,7,14,14,19,17,13,18,20,8,17,9,10,12,15,17,19,19,15,16,17,22,19,20,11,16,11,14,7,16,16,9,22,0,15,17,13,12,14,15,15,14,19,20,14,7,4,8,8,10,13,17,16,14
18,21,10,18,22,22,18,14,22,22,16,18,19,14,16,22,17,21,21,21,22,15,13,16,15,21,22,24,18,23,14,12,25,23,20,22,20,22,24,21,24,19,21,19,14,18,12,11,12,9,13,13,10,9,12,7,15,7,8,7,6,7,7,11,6,4,5,21,8,9,10,9,5,3,12,9,12,18,18,15,0,5,20,15,15,11,10,15,10,15,3,10,14,9,16,15,19,17,13,10
17,20,8,18,21,21,17,12,20,20,13,16,17,10,14,21,17,19,21,21,22,16,11,15,15,22,23,23,15,24,11,11,24,22,17,20,18,23,25,23,26,20,20,19,12,15,10,12,10,8,10,10,9,6,8,10,13,10,12,11,9,8,6,10,5,6,4,18,5,6,13,11,8,7,15,8,13,21,15,17,5,0,23,18,18,14,9,16,7,12,4,13,17,11,19,18,22,19,15,8
20,21,21,19,21,21,22,21,26,23,27,22,27,25,24,18,18,25,18,16,13,13,21,24,17,10,17,23,25,15,25,18,20,23,30,25,27,13,14,7,10,12,18,16,23,30,22,18,24,23,28,25,21,26,27,15,24,14,13,14,15,17,20,20,22,18,20,27,24,23,11,15,19,17,9,19,14,7,29,13,20,23,0,6,6,11,18,10,24,27,21,17,11,16,6,6,5,9,11,21
20,22,18,19,21,21,21,18,25,23,24,21,26,22,22,19,17,24,19,17,15,12,18,23,15,13,19,24,23,17,23,16,22,23,28,25,25,16,17,11,14,12,18,15,21,27,20,15,21,20,25,22,18,22,23,11,22,10,9,9,10,13,16,16,18,13,16,26,20,20,6,11,14,12,6,15,11,9,27,12,15,18,6,0,4,7,15,9,20,25,16,14,9,12,6,3,8,8,8,18
19,20,18,18,19,19,18,16,24,21,23,19,26,21,20,17,15,22,18,15,12,9,17,22,12,12,18,23,22,15,22,14,21,22,28,23,24,14,16,9,12,9,16,13,20,27,19,16,21,20,25,22,19,22,23,12,22,11,10,10,10,12,15,14,19,13,16,25,19,19,7,9,15,13,8,14,9,9,26,14,15,18,6,4,0,6,14,6,20,24,17,16,11,14,8,6,7,5,5,18
19,20,15,17,20,19,17,13,24,20,20,17,24,17,17,17,13,21,19,17,14,9,14,20,10,15,20,24,19,17,19,12,22,22,25,23,22,17,18,13,16,11,16,13,18,25,16,15,19,17,22,19,16,18,20,10,20,8,8,6,5,7,11,11,15,8,11,23,15,14,4,5,12,9,8,11,7,13,23,15,11,14,11,7,6,0,12,7,16,21,13,14,12,12,10,9,11,8,3,15
10,12,4,9,13,12,10,7,14,12,9,9,13,8,9,13,9,12,13,12,15,9,5,10,9,15,15,16,9,16,8,2,16,14,15,13,12,15,17,16,18,14,12,12,7,14,5,10,11,12,13,10,7,10,10,11,9,8,12,11,9,8,7,7,10,9,7,13,8,8,12,8,11,10,12,3,7,15,12,15,10,9,18,15,14,12,0,10,7,10,10,14,15,12,14,16,15,14,11,6
15,15,14,12,14,13,13,11,19,15,18,13,21,16,15,11,9,16,13,10,8,4,12,18,7,10,15,18,16,10,17,10,16,17,23,18,18,11,12,8,11,5,10,7,15,23,14,15,19,19,22,19,15,19,20,12,17,10,12,11,10,10,12,11,17,12,13,20,16,15,9,7,15,13,9,10,5,10,21,14,15,16,10,9,6,7,10,0,16,20,16,17,13,14,9,10,8,5,5,14
14,15,4,13,16,16,12,9,15,15,6,11,12,5,8,17,13,13,18,18,20,14,7,10,13,21,20,19,9,21,5,7,20,17,12,15,12,20,23,22,25,19,17,17,7,11,4,13,10,11,9,7,7,6,5,14,8,12,15,14,12,10,7,8,9,10,7,12,4,5,16,12,12,12,17,6,12,21,9,19,10,7,24,20,20,16,7,16,0,7,9,17,19,15,20,21,22,20,16,6
12,14,7,13,16,16,14,13,11,14,6,11,7,8,11,18,16,12,17,18,23,18,10,7,17,22,19,16,9,23,4,11,19,15,6,12,9,21,24,24,27,23,19,20,5,5,6,14,9,12,8,5,8,8,5,17,5,16,20,19,18,16,14,14,12,16,13,8,9,11,21,18,15,17,20,11,17,23,4,20,15,12,27,25,24,21,10,20,7,0,13,19,22,18,23,25,24,24,21,8
17,20,9,18,22,21,18,14,20,21,15,17,17,13,16,22,18,20,21,21,22,16,13,14,16,21,21,23,17,24,13,11,24,22,18,21,19,22,25,21,25,20,21,20,13,16,11,9,9,6,11,10,8,7,10,7,13,7,9,9,9,9,9,12,3,7,5,19,8,10,11,11,4,5,12,9,13,19,16,14,3,4,21,16,17,13,10,16,9,13,0,10,14,8,16,16,20,19,15,8
17,22,15,20,23,24,23,20,22,25,21,22,19,20,22,23,22,24,20,21,23,18,18,17,20,18,19,23,22,24,19,16,23,23,22,24,24,20,24,19,23,21,23,22,17,20,17,7,11,9,15,15,12,14,17,5,17,8,7,10,13,15,16,18,10,13,13,22,16,18,11,15,6,10,9,15,17,15,21,7,10,13,17,14,16,14,14,17,17,19,10,0,7,3,12,12,17,19,17,12
17,21,17,19,21,22,22,20,22,24,23,22,22,22,23,20,20,24,18,18,19,15,19,19,19,13,16,22,23,20,21,16,20,22,24,23,25,16,19,14,17,17,21,19,18,23,18,9,16,14,20,18,15,19,21,7,19,8,7,10,12,15,17,18,15,14,16,24,19,20,8,14,10,12,5,16,15,9,24,4,14,17,11,9,11,12,15,13,19,22,14,7,0,7,6,7,12,15,14,15
16,21,13,18,22,22,21,18,21,23,20,20,19,18,20,21,20,22,19,19,21,16,16,16,18,17,18,22,20,22,17,14,22,22,21,22,22,19,22,18,21,19,21,20,15,19,15,6,11,9,15,14,10,13,16,3,16,5,5,8,10,13,14,16,9,10,11,21,14,16,9,13,4,8,7,13,14,14,20,8,9,11,16,12,14,12,12,14,15,18,8,3,7,0,11,11,16,17,14,11
16,19,17,17,19,20,20,19,22,21,23,20,23,22,22,17,17,22,15,14,14,12,18,20,16,9,14,20,22,15,22,15,18,20,25,22,24,12,15,8,12,13,17,16,19,25,19,12,18,18,23,20,16,21,22,10,20,10,9,11,12,15,17,17,18,15,17,23,20,20,8,13,14,14,5,16,13,4,25,8,16,19,6,6,8,10,14,9,20,23,16,12,6,11,0,5,6,11,11,16
20,22,19,20,22,22,22,20,25,24,25,22,26,23,23,20,19,25,19,17,16,13,19,22,17,13,18,24,24,18,23,16,22,23,28,25,26,16,18,11,15,14,20,17,21,27,20,14,20,19,24,22,18,22,23,10,22,10,8,9,11,14,17,18,18,14,17,26,21,21,6,12,14,13,5,16,13,8,27,10,15,18,6,3,6,9,16,10,21,25,16,12,7,11,5,0,9,10,10,18
17,17,19,15,16,17,18,18,22,19,24,19,24,22,21,14,15,21,13,11,9,10,18,21,14,6,14,19,22,11,23,15,16,19,27,21,23,9,10,3,7,9,14,12,20,27,20,16,22,22,26,23,19,24,25,15,21,13,14,14,15,17,19,18,21,17,19,24,22,22,11,13,18,17,9,17,12,5,26,13,19,22,5,8,7,11,15,8,22,24,20,17,12,16,6,9,0,7,10,19
19,19,18,16,17,16,16,14,24,19,22,17,26,20,18,14,12,20,16,13,9,7,16,22,10,12,18,22,20,12,21,14,19,21,28,22,23,13,13,8,10,5,13,9,20,28,19,18,23,23,26,23,20,23,24,15,22,13,14,13,12,13,15,14,21,14,17,24,20,18,10,9,18,15,11,14,8,11,25,17,17,19,9,8,5,8,14,5,20,24,19,19,15,17,11,10,7,0,5,19
18,19,15,16,18,17,15,12,23,18,19,16,24,17,16,15,11,19,17,15,12,7,13,20,8,14,19,22,18,15,18,11,21,21,25,21,21,15,16,12,14,8,13,10,18,25,16,16,20,19,23,20,16,19,20,12,19,10,11,9,7,8,11,10,17,10,12,23,16,14,7,5,14,11,10,11,5,12,23,16,13,15,11,8,5,3,11,5,16,21,15,17,14,14,11,10,10,5,0,15
10,14,3,12,15,16,14,11,13,15,10,12,10,9,12,16,14,14,15,15,19,14,8,7,14,17,16,16,11,19,7,7,18,15,12,14,13,17,20,19,22,18,16,16,5,10,5,8,6,8,8,5,2,7,7,10,6,9,13,13,12,11,10,11,7,11,8,12,8,9,14,12,9,11,13,7,12,17,10,14,10,8,21,18,18,15,6,14,6,8,8,12,15,11,16,18,19,19,15,0
